,text,label
3, I guess I never thought of that before . ,0
0,"Hello there , Sir . I've dealt with you before , haven't I ? ",0
14," Well , live and learn . It seems we'll have to waive the claim . ",0
5," Please , go right ahead . ",0
8, So I need plenty of space for this exercise . ,0
1," Most of the time I'll be on a tour , enjoying the beautiful scenery there . ",0
3," Yes , it is . ",0
22, I'm nineteen . ,0
10, They've scheduled the negotiation meeting for 9 ,0
2, Any place will be fine . you make the decision . ,0
13, there are 15 chapters in total . ,0
3, Very short time . I became an auditor within three months . ,0
10, Wow ! All because of Super Bulk-Up . ,0
5," No , sir . The next stop is Wangfujing . ",0
5, Of course . ,0
5, What is the price of the suite ? ,0
1, It's 8 sharp by my watch . ,0
9, I will not rent the apartment with that leaking faucet . ,0
0,I'm looking for a pan I can use in my kitchen . ,0
3, So ? ,0
4," Oh , I have a poor memory now . I haven't had enough sleep lately . I had a bad dream just now . ",0
6, Is there anything else I will need to provide ? ,0
5," One moment , please , and I will connect your call . ",0
3," I have , but I have never done this before so would it be possible for you to double check them ? ",0
19, Probably we'll survive.But turn the car off for about forty-five minutes . Then we'll turn it on again . ,0
11, Very good . ,0
2, Where is it ? ,0
0,What's the problem ? You don't look happy . ,0
11, What about the tickets ? I've already bought them . ,0
1," we ' Ve thought about it , but my husband and I can ' t afford it right now . The only thing we could afford would be living in the slums , which is something I don ' t want to do . ",0
9, Will you lose all your files ? ,0
11," Then , let me check . For the large quantity you ask , considering the cost of raw materials , I think 13 dollar is our bottom line . And I can assure you this is the lowest price in the market in nowadays . ",0
0,I want to have the overcoat made to measure . ,0
4, All right . I got it . What color is your car ? ,0
8, Where will you be going ? ,0
8, how long is your contract for ? ,0
1, Okay.But our baby has fallen sleep . ,0
0,What kind of books do you like ? ,0
0,"Hey , daughter . Let me ask you something . ",0
3, What ' s wrong with it ? ,0
1, What's that ? ,0
2," Hold on , before you kick your car let ' s go through some possible problems . ",0
14," Here is the 6,100 RIB . ",0
4," I have a small family . They are my parents , my younger brother and me . ",0
4, Two of my classes occur at the same time . ,0
1, I wouldn't say that . It looks fine to me . ,0
0,Last night I looked for my Indian classmate Barbara . I found her sitting with her legs crossed and quietly practicing . ,0
10," So , have you made your decision yet ? ",0
5," Gravy ! Jim is such a jive turkey man . He is always hitting me up for cash . Anyway , you wanna book and go grab some grub ? ",0
10, Not that I know of . Why do you ask ? ,0
1, Let me have a look . Can you see there's a stone in your kidney ? ,0
2, He ' s not in at the moment . Can I take a message ? ,0
1, I'm sorry . I won't do it again . ,0
1," Yes , I have received an Engineers Qualification Certificate and a drivers license . ",0
3," Well , we still have about 15 minutes . ",0
1, I need to find a new way of getting my insurance . ,0
2," You mean Tony is the victim ? No , I don ' t think so . He ' s equally responsible because he tried to overtake you . ",0
6, What for ? ,0
12, But I always get tongue-tied when I see her . ,0
11, Does she have any piercings or tattoos ? ,0
0,"Are you still hungry , Ryan ? How about some more squid balls ? ",0
1," Not bad.Thank you for your help . I am always busy with this job , I feel a bit tired . ",0
2," But we usually get a discount of 3 % to 5 % from our other suppliers . Actually , some discount on your prices would make it easier for us to promote sales , you know . ",0
3," No ... We shouldn't have any problem with that . I know we talked about a possibility for 90 days , but we won't be needing that after your discounted price . ",0
3, yes . You know I ' Ve been cooking more kind of food recently and I needed some extra space for spices and ingredients . ,0
12, How about oil or spray ? ,0
5, All right . ,0
0,"Steven , I need badly your help . ",0
1, All right . I'm nearly ready . What time does the bus leave ? ,0
4, Thanks . ,0
5," Mmmm ... well , I am happy with your service so far , so I'd like to renew it , please . ",0
5, If it was sunning all year round there would be drought.you probably would not like it either . ,0
3," Well sir , our sales have dropped , no plunged , fifty percent in the past month alone . We are currently overstocked and overstaffed and our profits refalling fast . The market is in recession and we have no way of moving our inventory , or getting rid of our staff . If we consider redundancies , it would cost us a fortune because of the new regulations governing compensation packages . It ' s a real mess . ",0
12, Let me give you another ten dollars . ,0
0,"Hi . I want to open an account with you , so I can pay my bills by direct debit . ",0
14, I think this icon means that you have a voicemail message . ,0
6," No , it isn't . That's why it's such a bargain . ",0
2, What for ? ,0
1," I think so , ‘ cause I remember the policeman told me this is the very way . ",0
1, Yes . It has been a long time since the last time we met . ,0
5," Yes , it stops more than ten times on the way to Suzhou . ",0
3, I'm sure they'll be fine once you break them in . ,0
4," 4.5 % , that's good . How much money do I have to keep in it to get that rate ? ",0
1, That ' s all right . I understand . ,0
4," yes , employees can take up to 10 days of sick leave per year . However , in order to get paid , you ' ll have to bring in a note from the doctor ' s . ",0
3," OK , now go down to the basement and find the circuit box . Open it and check if there are any fuses blown out . ",0
6, Why doesn't he just drive to work ? ,0
3, I have to be there before 17 00 . ,0
10, No problem . Here it is . ,0
15," Dark , maybe dark blue maybe black . I'm not sure . ",0
0,Could you show me my bill ? ,0
3, I see ... ,0
5, I recommend crisp beef and fried duck . ,0
6, Where are you living now ? ,0
3," For now , I would like to run a few more tests to look into some of the problems that you mentioned . ",0
8," OK , I'll expected you around 2 o'clock ? ",0
2, Two years ago . At that time I had no problems . Now I can ' t even make out something ten meters away . ,0
4, Is the seed edible ? ,0
9," I don ' t like a lot of clutter , so I wouldn ' t have lots of things out . I would have a few vases on the mantel piece and some pictures of my family on the walls , but other than that , most things would b ",0
9, Nothing came in the mail telling me my polling place . ,0
4," I have no idea . Maybe she didn ' t want to let us ... , so ... ",0
3," A twin room , please . ",0
2, I'd love something spicy . Maybe we could get some Sichuan Hotpot . ,0
8, I feel that you should see a pulmonary specialist to check for asthma . ,0
5," hey , what if the three of us go to the beach together ? Besides , you and Bob haven't seen each other for a while . I don't want my best friend and my boyfriend to be complete strangers . ",0
8," Oh , I didn't think of that . ",0
9," My mother used to make me take vitamins every day , but I don't take them anymore . Vitamins are good as a supplement , but they don't do much good if you don't have a well-balanced diet to start . ",0
5," Sure . That'll be 40 yuan , please . ",0
4, What about a cell phone ? She is old enough to have one . ,0
8, It's my pleasure . Please fill out this lost passbook bill and list the code word you used when you first opened your account . ,0
0,Which department do you want to register with ? ,0
1," Well , how many tax-free things can I bring with me ? ",0
3, I guess using a computer has a great deal to do with human interaction . Getting in touch with each other must be more fun to your wife and my son than the coolest computer games or the hottest information . ,0
2, It ' s so unreliable . I ' Ve been late for my meetings all this week . ,0
0,Do you get up early every morning ? ,0
11," It ' s double A , R , O , N . ",0
6, I was also wondering if it would be possible to pick a different paint color . ,0
7," I inform you of the problems . If there are major problems , you can decline to buy the house or they may wish to fix any problems . ",0
12, Here you are . ,0
11," No , thank you . ",0
4, About twenty minutes . ,0
4, Of course not ! We have to sit at our assigned seats . I think our table is over there in the back . ,0
0,Alpha Beta Courier Service ? This is Louise Walker calling from The Marketing Company . ,0
2," No , you are just on time . We haven ' t really started yet . ",0
